parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
tmax_allsnow:hru_84023:mon_3,log,factor,28.572891,22.8583128,34.2874692,pargp,1.0,0.0,1
tmax_allsnow:hru_84023:mon_4,log,factor,28.598966,22.8791728,34.3187592,pargp,1.0,0.0,1
tmax_allsnow:hru_84023:mon_5,log,factor,29.069202999999998,23.2553624,34.8830436,pargp,1.0,0.0,1
tmax_allsnow:hru_84023:mon_6,log,factor,29.502248000000005,23.601798400000003,35.40269760000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84023:mon_7,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84023:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84023:mon_9,log,factor,29.313790999999995,23.451032799999997,35.1765492,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_1,log,factor,28.310724,22.6485792,33.9728688,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_10,log,factor,28.847107999999995,23.077686399999997,34.61652959999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_11,log,factor,28.491129,22.7929032,34.189354800000004,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_12,log,factor,28.324163999999993,22.659331199999993,33.988996799999995,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_2,log,factor,28.451694000000003,22.761355200000004,34.1420328,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_3,log,factor,28.702380999999992,22.961904799999992,34.44285719999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_4,log,factor,28.794297999999998,23.035438399999997,34.5531576,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_5,log,factor,29.331508999999997,23.4652072,35.1978108,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_6,log,factor,29.85046699999999,23.88037359999999,35.82056039999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_7,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84032:mon_9,log,factor,29.609015000000003,23.687212000000002,35.530818000000004,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_1,log,factor,28.313898999999996,22.651119199999997,33.976678799999995,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_10,log,factor,28.886375999999995,23.109100799999997,34.6636512,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_11,log,factor,28.506316999999996,22.805053599999997,34.2075804,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_12,log,factor,28.330096999999995,22.664077599999995,33.99611639999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_2,log,factor,28.46509,22.772072,34.158108,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_3,log,factor,28.732860999999993,22.986288799999993,34.47943319999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_4,log,factor,28.840276999999993,23.072221599999995,34.608332399999995,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_5,log,factor,29.393252000000004,23.514601600000002,35.2719024,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_6,log,factor,29.932432999999993,23.945946399999993,35.918919599999995,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_7,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84038:mon_9,log,factor,29.67850599999999,23.742804799999995,35.61420719999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_1,log,factor,28.289026999999997,22.631221599999996,33.9468324,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_10,log,factor,28.803808999999994,23.043047199999997,34.56457079999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_11,log,factor,28.45576000000001,22.764608000000006,34.146912000000015,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_12,log,factor,28.298548,22.6388384,33.9582576,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_2,log,factor,28.401596,22.721276800000002,34.081915200000005,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_3,log,factor,28.599908000000003,22.879926400000002,34.3198896,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_4,log,factor,28.673344000000004,22.938675200000002,34.40801280000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_5,log,factor,29.148634999999995,23.318907999999997,34.978362,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_6,log,factor,29.534049999999997,23.627239999999997,35.44086,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_7,log,factor,29.700049000000007,23.760039200000005,35.640058800000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84124:mon_9,log,factor,29.323468999999992,23.458775199999994,35.18816279999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_1,log,factor,28.303162000000004,22.642529600000003,33.963794400000005,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_10,log,factor,29.093333000000005,23.274666400000005,34.91199960000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_11,log,factor,28.568543999999996,22.854835199999997,34.282252799999995,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_12,log,factor,28.324105999999993,22.659284799999995,33.98892719999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_2,log,factor,28.461244000000004,22.768995200000003,34.15349280000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_3,log,factor,28.737199,22.9897592,34.4846388,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_4,log,factor,28.902271999999996,23.121817599999996,34.68272639999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_5,log,factor,29.448497,23.5587976,35.3381964,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_6,log,factor,30.023139000000008,24.018511200000006,36.02776680000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_7,log,factor,30.555526999999998,24.4444216,36.6666324,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84148:mon_9,log,factor,29.688594999999996,23.750875999999998,35.626313999999994,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_1,log,factor,28.338726000000005,22.670980800000002,34.00647120000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_10,log,factor,29.303477000000004,23.442781600000004,35.164172400000005,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_11,log,factor,28.680817999999995,22.944654399999997,34.41698159999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_12,log,factor,28.365456,22.6923648,34.0385472,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_2,log,factor,28.544385999999996,22.835508799999996,34.25326319999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_3,log,factor,28.909613,23.1276904,34.6915356,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_4,log,factor,29.133500999999992,23.306800799999994,34.96020119999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_5,log,factor,29.783212999999993,23.826570399999994,35.73985559999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_6,log,factor,30.692437000000005,24.553949600000003,36.83092440000001,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_7,log,factor,32.416534999999996,25.933227999999996,38.89984199999999,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_84165:mon_9,log,factor,30.22623,24.180984000000002,36.271476,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_1,log,factor,28.359354999999997,22.687483999999998,34.031226,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_10,log,factor,29.650032,23.7200256,35.5800384,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_11,log,factor,28.825801999999992,23.060641599999993,34.590962399999995,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_12,log,factor,28.394841000000003,22.715872800000003,34.07380920000001,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_2,log,factor,28.610283999999996,22.888227199999996,34.3323408,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_3,log,factor,29.056503999999997,23.2452032,34.867804799999995,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_4,log,factor,29.377173999999997,23.501739199999996,35.2526088,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_5,log,factor,30.10727599999999,24.085820799999993,36.12873119999999,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_6,log,factor,31.323923000000008,25.059138400000005,37.588707600000006,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_7,log,factor,32.416534999999996,25.933227999999996,38.89984199999999,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_85114:mon_9,log,factor,30.681357999999996,24.545086399999995,36.8176296,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_1,log,factor,28.359354999999997,22.687483999999998,34.031226,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_10,log,factor,29.650032,23.7200256,35.5800384,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_11,log,factor,28.825801999999992,23.060641599999993,34.590962399999995,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_12,log,factor,28.394841000000003,22.715872800000003,34.07380920000001,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_2,log,factor,28.610283999999996,22.888227199999996,34.3323408,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_3,log,factor,29.056503999999997,23.2452032,34.867804799999995,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_4,log,factor,29.377173999999997,23.501739199999996,35.2526088,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_5,log,factor,30.10727599999999,24.085820799999993,36.12873119999999,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_6,log,factor,31.323923000000008,25.059138400000005,37.588707600000006,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_7,log,factor,32.416534999999996,25.933227999999996,38.89984199999999,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_8,log,factor,32.00000000000001,25.600000000000005,38.400000000000006,pargp,1.0,0.0,1
tmax_allsnow:hru_85116:mon_9,log,factor,30.681357999999996,24.545086399999995,36.8176296,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84012:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84017:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84023:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84032:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84038:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84124:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84148:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_84165:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85114:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_85116:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84012:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84017:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_84023:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
